GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,total_pop,urban_pop,rural_pop,rural_propotion
G1200390,2010,3,5,Florida,12,Gadsden County,39,46389,16060,30329,0.653797236
G1200410,2010,3,5,Florida,12,Gilchrist County,41,16939,2724,14215,0.839187673
G1200430,2010,3,5,Florida,12,Glades County,43,12884,3783,9101,0.706380006
G1200450,2010,3,5,Florida,12,Gulf County,45,15863,3635,12228,0.770850407
G1200470,2010,3,5,Florida,12,Hamilton County,47,14799,5404,9395,0.634840192
G1200490,2010,3,5,Florida,12,Hardee County,49,27731,14473,13258,0.478093109
G1200510,2010,3,5,Florida,12,Hendry County,51,39140,24309,14831,0.378921819
G1200530,2010,3,5,Florida,12,Hernando County,53,172778,139302,33476,0.193751519
G1200550,2010,3,5,Florida,12,Highlands County,55,98786,77976,20810,0.210657381
G1200570,2010,3,5,Florida,12,Hillsborough County,57,1229226,1186045,43181,0.035128609
G1200590,2010,3,5,Florida,12,Holmes County,59,19927,4230,15697,0.787725197
G1200610,2010,3,5,Florida,12,Indian River County,61,138028,131171,6857,0.049678326
G1200630,2010,3,5,Florida,12,Jackson County,63,49746,12256,37490,0.753628432
G1200650,2010,3,5,Florida,12,Jefferson County,65,14761,0,14761,1
G1200670,2010,3,5,Florida,12,Lafayette County,67,8870,0,8870,1
G1200690,2010,3,5,Florida,12,Lake County,69,297052,239858,57194,0.19253868
G1200710,2010,3,5,Florida,12,Lee County,71,618754,582741,36013,0.058202452
G1200730,2010,3,5,Florida,12,Leon County,73,275487,241576,33911,0.123094738
G1200750,2010,3,5,Florida,12,Levy County,75,40801,3244,37557,0.920492145
G1200770,2010,3,5,Florida,12,Liberty County,77,8365,0,8365,1
G1200790,2010,3,5,Florida,12,Madison County,79,19224,3843,15381,0.800093633
G1200810,2010,3,5,Florida,12,Manatee County,81,322833,304140,18693,0.057903002
G1200830,2010,3,5,Florida,12,Marion County,83,331298,228502,102796,0.310282585
G1200850,2010,3,5,Florida,12,Martin County,85,146318,133915,12403,0.084767424
G1200860,2010,3,5,Florida,12,Miami-Dade County,86,2496435,2486340,10095,0.004043766
G1200870,2010,3,5,Florida,12,Monroe County,87,73090,66721,6369,0.087139144
G1200890,2010,3,5,Florida,12,Nassau County,89,73314,38016,35298,0.481463295
G1200910,2010,3,5,Florida,12,Okaloosa County,91,180822,158944,21878,0.120991915
G1200930,2010,3,5,Florida,12,Okeechobee County,93,39996,25378,14618,0.365486549
G1200950,2010,3,5,Florida,12,Orange County,95,1145956,1122554,23402,0.020421377
G1200970,2010,3,5,Florida,12,Osceola County,97,268685,247671,21014,0.078210544
G1200990,2010,3,5,Florida,12,Palm Beach County,99,1320134,1306371,13763,0.010425457
G1201010,2010,3,5,Florida,12,Pasco County,101,464697,420707,43990,0.094663835
G1201030,2010,3,5,Florida,12,Pinellas County,103,916542,913939,2603,0.002840023
G1201050,2010,3,5,Florida,12,Polk County,105,602095,520749,81346,0.135104925
G1201070,2010,3,5,Florida,12,Putnam County,107,74364,32599,41765,0.561629283
G1201090,2010,3,5,Florida,12,St. Johns County,109,190039,144860,45179,0.237735412
G1201110,2010,3,5,Florida,12,St. Lucie County,111,277789,268463,9326,0.033572244
G1201130,2010,3,5,Florida,12,Santa Rosa County,113,151372,119600,31772,0.209893507
G1201150,2010,3,5,Florida,12,Sarasota County,115,379448,363054,16394,0.043204866
G1201170,2010,3,5,Florida,12,Seminole County,117,422718,409370,13348,0.031576607
G1201190,2010,3,5,Florida,12,Sumter County,119,93420,60756,32664,0.349646757
G1201210,2010,3,5,Florida,12,Suwannee County,121,41551,6994,34557,0.831676735
G1201230,2010,3,5,Florida,12,Taylor County,123,22570,6933,15637,0.692822331
G1201250,2010,3,5,Florida,12,Union County,125,15535,5057,10478,0.674476987
G1201270,2010,3,5,Florida,12,Volusia County,127,494593,445414,49179,0.099433271
G1201290,2010,3,5,Florida,12,Wakulla County,129,30776,11794,18982,0.616779309
G1201310,2010,3,5,Florida,12,Walton County,131,55043,20297,34746,0.63125193
G1201330,2010,3,5,Florida,12,Washington County,133,24896,3846,21050,0.845517352
G1300010,2010,3,5,Georgia,13,Appling County,1,18236,5208,13028,0.714411055
G1300030,2010,3,5,Georgia,13,Atkinson County,3,8375,0,8375,1
G1300050,2010,3,5,Georgia,13,Bacon County,5,11096,3408,7688,0.692862293
G1300070,2010,3,5,Georgia,13,Baker County,7,3451,0,3451,1
G1300090,2010,3,5,Georgia,13,Baldwin County,9,45720,29654,16066,0.351399825
G1300110,2010,3,5,Georgia,13,Banks County,11,18395,1135,17260,0.938298451
G1300130,2010,3,5,Georgia,13,Barrow County,13,69367,48514,20853,0.30061845
G1300150,2010,3,5,Georgia,13,Bartow County,15,100157,64874,35283,0.352276925
G1300170,2010,3,5,Georgia,13,Ben Hill County,17,17634,11638,5996,0.340024952
G1300190,2010,3,5,Georgia,13,Berrien County,19,19286,4601,14685,0.761433164
G1300210,2010,3,5,Georgia,13,Bibb County,21,155547,133132,22415,0.144104354
G1300230,2010,3,5,Georgia,13,Bleckley County,23,13063,6324,6739,0.515884559
G1300250,2010,3,5,Georgia,13,Brantley County,25,18411,102,18309,0.994459834
G1300270,2010,3,5,Georgia,13,Brooks County,27,16243,4704,11539,0.710398325
G1300290,2010,3,5,Georgia,13,Bryan County,29,30233,14408,15825,0.523434657
G1300310,2010,3,5,Georgia,13,Bulloch County,31,70217,36314,33903,0.482831793
G1300330,2010,3,5,Georgia,13,Burke County,33,23316,5830,17486,0.749957111
G1300350,2010,3,5,Georgia,13,Butts County,35,23655,5218,18437,0.779412386
G1300370,2010,3,5,Georgia,13,Calhoun County,37,6694,0,6694,1
G1300390,2010,3,5,Georgia,13,Camden County,39,50513,34630,15883,0.314433908
G1300430,2010,3,5,Georgia,13,Candler County,43,10998,3633,7365,0.669667212
G1300450,2010,3,5,Georgia,13,Carroll County,45,110527,64299,46228,0.418250744
G1300470,2010,3,5,Georgia,13,Catoosa County,47,63942,45973,17969,0.2810203
G1300490,2010,3,5,Georgia,13,Charlton County,49,12171,5961,6210,0.510229233
G1300510,2010,3,5,Georgia,13,Chatham County,51,265128,253184,11944,0.045049938
G1300530,2010,3,5,Georgia,13,Chattahoochee County,53,11267,7941,3326,0.295198367
G1300550,2010,3,5,Georgia,13,Chattooga County,55,26015,11041,14974,0.575591005
G1300570,2010,3,5,Georgia,13,Cherokee County,57,214346,177687,36659,0.171027218
G1300590,2010,3,5,Georgia,13,Clarke County,59,116714,109875,6839,0.058596227
G1300610,2010,3,5,Georgia,13,Clay County,61,3183,0,3183,1
G1300630,2010,3,5,Georgia,13,Clayton County,63,259424,257121,2303,0.008877359
G1300650,2010,3,5,Georgia,13,Clinch County,65,6798,2690,4108,0.604295381
G1300670,2010,3,5,Georgia,13,Cobb County,67,688078,686384,1694,0.00246193
G1300690,2010,3,5,Georgia,13,Coffee County,69,42356,14154,28202,0.665832468
G1300710,2010,3,5,Georgia,13,Colquitt County,71,45498,18677,26821,0.589498439
G1300730,2010,3,5,Georgia,13,Columbia County,73,124053,103922,20131,0.162277414
G1300750,2010,3,5,Georgia,13,Cook County,75,17212,6986,10226,0.594120381
G1300770,2010,3,5,Georgia,13,Coweta County,77,127317,85388,41929,0.329327584
G1300790,2010,3,5,Georgia,13,Crawford County,79,12630,0,12630,1
G1300810,2010,3,5,Georgia,13,Crisp County,81,23439,12416,11023,0.470284568
G1300830,2010,3,5,Georgia,13,Dade County,83,16633,4636,11997,0.721276979
G1300850,2010,3,5,Georgia,13,Dawson County,85,22330,4397,17933,0.803090013
G1300870,2010,3,5,Georgia,13,Decatur County,87,27842,12118,15724,0.564758279
G1300890,2010,3,5,Georgia,13,DeKalb County,89,691893,690073,1820,0.002630465
G1300910,2010,3,5,Georgia,13,Dodge County,91,21796,6053,15743,0.722288493
G1300930,2010,3,5,Georgia,13,Dooly County,93,14918,6912,8006,0.536667114
G1300950,2010,3,5,Georgia,13,Dougherty County,95,94565,81364,13201,0.139597103
G1300970,2010,3,5,Georgia,13,Douglas County,97,132403,111540,20863,0.157571958
G1300990,2010,3,5,Georgia,13,Early County,99,11008,3748,7260,0.659520349
G1301010,2010,3,5,Georgia,13,Echols County,101,4034,0,4034,1
G1301030,2010,3,5,Georgia,13,Effingham County,103,52250,17215,35035,0.670526316
G1301050,2010,3,5,Georgia,13,Elbert County,105,20166,5925,14241,0.706188634
G1301070,2010,3,5,Georgia,13,Emanuel County,107,22598,7484,15114,0.66882025
G1301090,2010,3,5,Georgia,13,Evans County,109,11000,4259,6741,0.612818182
G1301110,2010,3,5,Georgia,13,Fannin County,111,23682,0,23682,1
G1301130,2010,3,5,Georgia,13,Fayette County,113,106567,87195,19372,0.181782353
G1301150,2010,3,5,Georgia,13,Floyd County,115,96317,60851,35466,0.368221602
G1301170,2010,3,5,Georgia,13,Forsyth County,117,175511,158097,17414,0.099218852
G1301190,2010,3,5,Georgia,13,Franklin County,119,22084,2445,19639,0.889286361
G1301210,2010,3,5,Georgia,13,Fulton County,121,920581,910660,9921,0.01077689
G1301230,2010,3,5,Georgia,13,Gilmer County,123,28292,3496,24796,0.8764315
G1301250,2010,3,5,Georgia,13,Glascock County,125,3082,0,3082,1
G1301270,2010,3,5,Georgia,13,Glynn County,127,79626,63250,16376,0.205661467
G1301290,2010,3,5,Georgia,13,Gordon County,129,55186,26733,28453,0.515583663
G1301310,2010,3,5,Georgia,13,Grady County,131,25011,9414,15597,0.623605614
G1301330,2010,3,5,Georgia,13,Greene County,133,15994,2759,13235,0.827497812
G1301350,2010,3,5,Georgia,13,Gwinnett County,135,805321,801411,3910,0.004855207
G1301370,2010,3,5,Georgia,13,Habersham County,137,43041,17749,25292,0.587625752
G1301390,2010,3,5,Georgia,13,Hall County,139,179684,142747,36937,0.205566439
G1301410,2010,3,5,Georgia,13,Hancock County,141,9429,3622,5807,0.615865945
G1301430,2010,3,5,Georgia,13,Haralson County,143,28780,6516,22264,0.773592773
G1301450,2010,3,5,Georgia,13,Harris County,145,32024,1062,30962,0.966837372
G1301470,2010,3,5,Georgia,13,Hart County,147,25213,6438,18775,0.744655535
G1301490,2010,3,5,Georgia,13,Heard County,149,11834,0,11834,1
G1301510,2010,3,5,Georgia,13,Henry County,151,203922,175672,28250,0.138533361
G1301530,2010,3,5,Georgia,13,Houston County,153,139900,125963,13937,0.099621158
G1301550,2010,3,5,Georgia,13,Irwin County,155,9538,3366,6172,0.647095827
G1301570,2010,3,5,Georgia,13,Jackson County,157,60485,24185,36300,0.600148797
G1301590,2010,3,5,Georgia,13,Jasper County,159,13900,2535,11365,0.817625899
G1301610,2010,3,5,Georgia,13,Jeff Davis County,161,15068,4594,10474,0.695115477
G1301630,2010,3,5,Georgia,13,Jefferson County,163,16930,3273,13657,0.806674542
G1301650,2010,3,5,Georgia,13,Jenkins County,165,8340,2827,5513,0.661031175
G1301670,2010,3,5,Georgia,13,Johnson County,167,9980,3452,6528,0.654108216
G1301690,2010,3,5,Georgia,13,Jones County,169,28669,9256,19413,0.677142558
G1301710,2010,3,5,Georgia,13,Lamar County,171,18317,7167,11150,0.608724136
G1301730,2010,3,5,Georgia,13,Lanier County,173,10078,2910,7168,0.711252233
G1301750,2010,3,5,Georgia,13,Laurens County,175,48434,20999,27435,0.56644093
G1301770,2010,3,5,Georgia,13,Lee County,177,28298,18046,10252,0.362287087
G1301790,2010,3,5,Georgia,13,Liberty County,179,63453,48757,14696,0.231604495
G1301810,2010,3,5,Georgia,13,Lincoln County,181,7996,0,7996,1
G1301830,2010,3,5,Georgia,13,Long County,183,14464,2699,11765,0.813398783
G1301850,2010,3,5,Georgia,13,Lowndes County,185,109233,79517,29716,0.272042332
G1301870,2010,3,5,Georgia,13,Lumpkin County,187,29966,4812,25154,0.839418007
G1301890,2010,3,5,Georgia,13,McDuffie County,189,21875,8540,13335,0.6096
G1301910,2010,3,5,Georgia,13,McIntosh County,191,14333,3682,10651,0.743110305
G1301930,2010,3,5,Georgia,13,Macon County,193,14740,6900,7840,0.531886024
G1301950,2010,3,5,Georgia,13,Madison County,195,28120,2284,25836,0.918776671
G1301970,2010,3,5,Georgia,13,Marion County,197,8742,0,8742,1
G1301990,2010,3,5,Georgia,13,Meriwether County,199,21992,3676,18316,0.832848308
G1302010,2010,3,5,Georgia,13,Miller County,201,6125,0,6125,1
G1302050,2010,3,5,Georgia,13,Mitchell County,205,23498,10689,12809,0.545110222
G1302070,2010,3,5,Georgia,13,Monroe County,207,26424,5224,21200,0.802300939
G1302090,2010,3,5,Georgia,13,Montgomery County,209,9123,118,9005,0.987065658
G1302110,2010,3,5,Georgia,13,Morgan County,211,17868,4401,13467,0.753693754
G1302130,2010,3,5,Georgia,13,Murray County,213,39628,11838,27790,0.701271828
G1302150,2010,3,5,Georgia,13,Muscogee County,215,189885,184231,5654,0.029775917
G1302170,2010,3,5,Georgia,13,Newton County,217,99958,68727,31231,0.312441225
G1302190,2010,3,5,Georgia,13,Oconee County,219,32808,16300,16508,0.503169959
G1302210,2010,3,5,Georgia,13,Oglethorpe County,221,14899,111,14788,0.992549836
G1302230,2010,3,5,Georgia,13,Paulding County,223,142324,113784,28540,0.200528372
G1302250,2010,3,5,Georgia,13,Peach County,225,27695,17109,10586,0.38223506
G1302270,2010,3,5,Georgia,13,Pickens County,227,29431,7916,21515,0.731031905
G1302290,2010,3,5,Georgia,13,Pierce County,229,18758,3873,14885,0.793528095
G1302310,2010,3,5,Georgia,13,Pike County,231,17869,185,17684,0.989646874
G1302330,2010,3,5,Georgia,13,Polk County,233,41475,20148,21327,0.514213382
G1302350,2010,3,5,Georgia,13,Pulaski County,235,12010,3999,8011,0.667027477
G1302370,2010,3,5,Georgia,13,Putnam County,237,21218,4043,17175,0.809454237
G1302390,2010,3,5,Georgia,13,Quitman County,239,2513,676,1837,0.730998806
G1302410,2010,3,5,Georgia,13,Rabun County,241,16276,3372,12904,0.79282379
G1302430,2010,3,5,Georgia,13,Randolph County,243,7719,3811,3908,0.506283197
G1302450,2010,3,5,Georgia,13,Richmond County,245,200549,182066,18483,0.092162015
G1302470,2010,3,5,Georgia,13,Rockdale County,247,85215,72490,12725,0.14932817
G1302490,2010,3,5,Georgia,13,Schley County,249,5010,0,5010,1
G1302510,2010,3,5,Georgia,13,Screven County,251,14593,3076,11517,0.789214007
G1302530,2010,3,5,Georgia,13,Seminole County,253,8729,2745,5984,0.685530989
G1302550,2010,3,5,Georgia,13,Spalding County,255,64073,37406,26667,0.41619715
G1302570,2010,3,5,Georgia,13,Stephens County,257,26175,10846,15329,0.585635148
G1302590,2010,3,5,Georgia,13,Stewart County,259,6058,0,6058,1
G1302610,2010,3,5,Georgia,13,Sumter County,261,32819,19106,13713,0.417837228
G1302630,2010,3,5,Georgia,13,Talbot County,263,6865,420,6445,0.938820102
G1302650,2010,3,5,Georgia,13,Taliaferro County,265,1717,0,1717,1
G1302670,2010,3,5,Georgia,13,Tattnall County,267,25520,8106,17414,0.682366771
G1302690,2010,3,5,Georgia,13,Taylor County,269,8906,0,8906,1
G1302710,2010,3,5,Georgia,13,Telfair County,271,16500,8747,7753,0.469878788
G1302730,2010,3,5,Georgia,13,Terrell County,273,9315,4466,4849,0.520558239
G1302750,2010,3,5,Georgia,13,Thomas County,275,44720,24139,20581,0.460219141
G1302770,2010,3,5,Georgia,13,Tift County,277,40118,23757,16361,0.407821925
G1302790,2010,3,5,Georgia,13,Toombs County,279,27223,13324,13899,0.510560923
G1302810,2010,3,5,Georgia,13,Towns County,281,10471,0,10471,1
G1302830,2010,3,5,Georgia,13,Treutlen County,283,6885,2832,4053,0.588671024
G1302850,2010,3,5,Georgia,13,Troup County,285,67044,37344,29700,0.442992662
G1302870,2010,3,5,Georgia,13,Turner County,287,8930,4489,4441,0.49731243
G1302890,2010,3,5,Georgia,13,Twiggs County,289,9023,0,9023,1
G1302910,2010,3,5,Georgia,13,Union County,291,21356,0,21356,1
G1302930,2010,3,5,Georgia,13,Upson County,293,27153,14416,12737,0.469082606
G1302950,2010,3,5,Georgia,13,Walker County,295,68756,38604,30152,0.438536273
G1302970,2010,3,5,Georgia,13,Walton County,297,83768,48034,35734,0.426582943
G1302990,2010,3,5,Georgia,13,Ware County,299,36312,25621,10691,0.294420577
G1303010,2010,3,5,Georgia,13,Warren County,301,5834,0,5834,1
G1303030,2010,3,5,Georgia,13,Washington County,303,21187,7288,13899,0.656015481
G1303050,2010,3,5,Georgia,13,Wayne County,305,30099,12660,17439,0.57938802
G1303070,2010,3,5,Georgia,13,Webster County,307,2799,0,2799,1
G1303090,2010,3,5,Georgia,13,Wheeler County,309,7421,0,7421,1
G1303110,2010,3,5,Georgia,13,White County,311,27144,4399,22745,0.837938403
G1303130,2010,3,5,Georgia,13,Whitfield County,313,102599,72766,29833,0.290772815
G1303150,2010,3,5,Georgia,13,Wilcox County,315,9255,0,9255,1
G1303170,2010,3,5,Georgia,13,Wilkes County,317,10593,3457,7136,0.673652412
G1303190,2010,3,5,Georgia,13,Wilkinson County,319,9563,0,9563,1
G1303210,2010,3,5,Georgia,13,Worth County,321,21679,6685,14994,0.691637068
G1500010,2010,4,9,Hawaii,15,Hawaii County,1,185079,114766,70313,0.379908039
G1500030,2010,4,9,Hawaii,15,Honolulu County,3,953207,944982,8225,0.008628766
G1500050,2010,4,9,Hawaii,15,Kalawao County,5,90,0,90,1
G1500070,2010,4,9,Hawaii,15,Kauai County,7,67091,58463,8628,0.128601452
G1500090,2010,4,9,Hawaii,15,Maui County,9,154834,132278,22556,0.145678598
G1600010,2010,4,8,Idaho,16,Ada County,1,392365,370894,21471,0.054722006
G1600030,2010,4,8,Idaho,16,Adams County,3,3976,0,3976,1
G1600050,2010,4,8,Idaho,16,Bannock County,5,82839,69809,13030,0.157293062
G1600070,2010,4,8,Idaho,16,Bear Lake County,7,5986,0,5986,1
G1600090,2010,4,8,Idaho,16,Benewah County,9,9285,2608,6677,0.719116855
G1600110,2010,4,8,Idaho,16,Bingham County,11,45607,20053,25554,0.560308725
G1600130,2010,4,8,Idaho,16,Blaine County,13,21376,14372,7004,0.327657186
G1600150,2010,4,8,Idaho,16,Boise County,15,7028,0,7028,1
G1600170,2010,4,8,Idaho,16,Bonner County,17,40877,11263,29614,0.724466081
G1600190,2010,4,8,Idaho,16,Bonneville County,19,104234,90734,13500,0.129516281
G1600210,2010,4,8,Idaho,16,Boundary County,21,10972,2613,8359,0.761848341
G1600230,2010,4,8,Idaho,16,Butte County,23,2891,0,2891,1
G1600250,2010,4,8,Idaho,16,Camas County,25,1117,0,1117,1
G1600270,2010,4,8,Idaho,16,Canyon County,27,188923,151388,37535,0.198678827
G1600290,2010,4,8,Idaho,16,Caribou County,29,6963,2793,4170,0.598879793
G1600310,2010,4,8,Idaho,16,Cassia County,31,22952,11129,11823,0.515118508
G1600330,2010,4,8,Idaho,16,Clark County,33,982,0,982,1
G1600350,2010,4,8,Idaho,16,Clearwater County,35,8761,3626,5135,0.586120306
G1600370,2010,4,8,Idaho,16,Custer County,37,4368,0,4368,1
G1600390,2010,4,8,Idaho,16,Elmore County,39,27038,19769,7269,0.268843849
G1600410,2010,4,8,Idaho,16,Franklin County,41,12786,4323,8463,0.661895824
G1600430,2010,4,8,Idaho,16,Fremont County,43,13242,3702,9540,0.72043498
G1600450,2010,4,8,Idaho,16,Gem County,45,16719,9192,7527,0.450206352
G1600470,2010,4,8,Idaho,16,Gooding County,47,15464,6482,8982,0.580832902
G1600490,2010,4,8,Idaho,16,Idaho County,49,16267,3150,13117,0.806356427
G1600510,2010,4,8,Idaho,16,Jefferson County,51,26140,8728,17412,0.666105585
G1600530,2010,4,8,Idaho,16,Jerome County,53,22374,10892,11482,0.513184947
G1600550,2010,4,8,Idaho,16,Kootenai County,55,138494,104917,33577,0.242443716
G1600570,2010,4,8,Idaho,16,Latah County,57,37244,24212,13032,0.34990871
G1600590,2010,4,8,Idaho,16,Lemhi County,59,7936,3084,4852,0.611391129
G1600610,2010,4,8,Idaho,16,Lewis County,61,3821,0,3821,1
G1600630,2010,4,8,Idaho,16,Lincoln County,63,5208,0,5208,1
G1600650,2010,4,8,Idaho,16,Madison County,65,37536,26852,10684,0.284633419
G1600670,2010,4,8,Idaho,16,Minidoka County,67,20069,11194,8875,0.442224326
G1600690,2010,4,8,Idaho,16,Nez Perce County,69,39265,31740,7525,0.191646505
G1600710,2010,4,8,Idaho,16,Oneida County,71,4286,0,4286,1
G1600730,2010,4,8,Idaho,16,Owyhee County,73,11526,2617,8909,0.772948117
G1600750,2010,4,8,Idaho,16,Payette County,75,22623,12970,9653,0.426689652
G1600770,2010,4,8,Idaho,16,Power County,77,7817,4488,3329,0.425866701
G1600790,2010,4,8,Idaho,16,Shoshone County,79,12765,5612,7153,0.56036036
G1600810,2010,4,8,Idaho,16,Teton County,81,10170,0,10170,1
G1600830,2010,4,8,Idaho,16,Twin Falls County,83,77230,55613,21617,0.279904182
G1600850,2010,4,8,Idaho,16,Valley County,85,9862,0,9862,1
G1600870,2010,4,8,Idaho,16,Washington County,87,10198,5551,4647,0.455677584
G1700010,2010,2,3,Illinois,17,Adams County,1,67103,45228,21875,0.325991386
G1700030,2010,2,3,Illinois,17,Alexander County,3,8238,3142,5096,0.618596747
G1700050,2010,2,3,Illinois,17,Bond County,5,17768,6976,10792,0.607384061
G1700070,2010,2,3,Illinois,17,Boone County,7,54165,43677,10488,0.193630573
G1700090,2010,2,3,Illinois,17,Brown County,9,6937,4088,2849,0.410696266
G1700110,2010,2,3,Illinois,17,Bureau County,11,34978,14904,20074,0.573903597
G1700130,2010,2,3,Illinois,17,Calhoun County,13,5089,0,5089,1
G1700150,2010,2,3,Illinois,17,Carroll County,15,15387,2789,12598,0.818743095
G1700170,2010,2,3,Illinois,17,Cass County,17,13642,6530,7112,0.521331183
G1700190,2010,2,3,Illinois,17,Champaign County,19,201081,175523,25558,0.127103008
